Date,Open,High,Low,Close,Adj Close,Volume
2018-07-31,33296.000000,33405.000000,32800.000000,33025.199219,33025.199219,1185
2018-08-01,33330.000000,33436.898438,33150.000000,33413.601563,33413.601563,1215
2018-08-02,33692.000000,34200.000000,33650.000000,34163.300781,34163.300781,788
2018-08-03,34120.000000,34190.898438,33837.000000,33850.000000,33850.000000,1091
2018-08-06,33990.000000,34163.000000,33878.398438,34155.000000,34155.000000,814
2018-08-07,34265.000000,34558.000000,34214.000000,34385.000000,34385.000000,906
2018-08-08,34521.000000,34840.000000,34516.000000,34385.199219,34385.199219,5923
2018-08-09,34970.000000,35695.000000,34970.000000,34385.199219,34385.199219,1180
2018-08-10,35690.000000,36000.000000,35569.199219,34385.199219,34385.199219,5184
2018-08-13,36140.000000,36818.398438,36140.000000,36260.000000,36260.000000,1636
2018-08-14,36310.000000,36460.000000,36148.800781,36260.000000,36260.000000,1606
2018-08-15,36500.000000,36576.000000,36000.000000,36260.000000,36260.000000,748
2018-08-16,36150.000000,36242.398438,35847.601563,35882.800781,35882.800781,6043
2018-08-17,35869.500000,35869.500000,35500.000000,35540.000000,35540.000000,557
2018-08-20,35582.199219,35877.699219,35582.199219,35540.000000,35540.000000,861
2018-08-21,35711.000000,35796.000000,35558.000000,35586.199219,35586.199219,2024
2018-08-22,35500.000000,35821.601563,35500.000000,35727.199219,35727.199219,1793
2018-08-23,35904.300781,36300.000000,35904.300781,35727.199219,35727.199219,2457
2018-08-24,36075.000000,36128.000000,35880.101563,35727.199219,35727.199219,475
2018-08-27,35862.398438,36149.000000,35760.000000,36145.000000,36145.000000,1208
2018-08-28,36331.000000,36970.300781,36331.000000,36799.398438,36799.398438,1474
2018-08-29,37200.101563,37928.000000,37200.101563,37777.800781,37777.800781,4757
2018-08-30,38170.000000,38740.000000,37913.398438,38266.000000,38266.000000,3948
2018-08-31,38611.199219,38741.800781,38314.000000,38414.800781,38414.800781,8404
2018-09-03,38414.800781,38414.800781,38414.800781,38414.800781,38414.800781,0
2018-09-04,39150.000000,39695.000000,39150.000000,39587.000000,39587.000000,1006
2018-09-05,39587.000000,39587.000000,38470.000000,38546.199219,38546.199219,1914
2018-09-06,38507.000000,38507.000000,37551.398438,37580.601563,37580.601563,1775
2018-09-07,37450.000000,38071.800781,37400.000000,37765.000000,37765.000000,1213
2018-09-10,37953.601563,37953.601563,37292.101563,37340.800781,37340.800781,2055
2018-09-11,37760.398438,38215.000000,37494.000000,38198.699219,38198.699219,1910
2018-09-12,38062.000000,38062.000000,37530.000000,37874.898438,37874.898438,2817
2018-09-13,37861.199219,37880.000000,37301.000000,37441.300781,37441.300781,2189
2018-09-14,37323.898438,37388.000000,36947.300781,37170.000000,37170.000000,886
2018-09-17,37099.000000,37099.000000,35628.398438,35951.898438,35951.898438,5873
2018-09-18,36280.000000,36695.300781,36280.000000,36485.000000,36485.000000,1064
2018-09-19,36000.000000,36224.699219,35850.000000,36204.101563,36204.101563,1736
2018-09-20,36354.601563,36850.000000,36354.601563,36204.101563,36204.101563,1248
2018-09-21,36880.000000,36880.000000,35906.699219,35934.500000,35934.500000,3130
2018-09-24,35588.000000,36650.000000,35588.000000,36650.000000,36650.000000,5220
2018-09-25,37037.398438,37530.000000,36864.500000,37509.101563,37509.101563,1524
2018-09-26,37455.000000,37650.000000,37220.398438,37233.601563,37233.601563,2054
2018-09-27,37720.000000,37930.000000,37650.000000,37838.000000,37838.000000,7994
2018-09-28,37560.000000,37820.000000,37430.000000,37838.000000,37838.000000,4290
2018-10-01,37700.000000,37845.000000,37520.000000,37573.000000,37573.000000,590
2018-10-02,37315.000000,37762.000000,37035.000000,37217.000000,37217.000000,487
2018-10-03,37230.000000,37284.699219,36500.000000,37150.000000,37150.000000,2799
2018-10-04,36720.000000,36850.000000,36340.000000,36510.601563,36510.601563,5903
2018-10-05,36250.000000,36250.000000,35350.000000,35703.000000,35703.000000,2770
2018-10-08,35275.000000,35730.000000,34686.000000,35336.300781,35336.300781,2319
2018-10-09,35475.000000,35910.000000,35458.000000,35600.000000,35600.000000,1077
2018-10-10,35350.000000,35350.000000,33764.000000,33887.101563,33887.101563,6732
2018-10-11,32341.000000,33217.000000,32180.000000,32747.099609,32747.099609,29427
2018-10-12,33590.000000,34220.000000,33145.000000,33742.199219,33742.199219,6403
2018-10-15,32985.000000,33500.000000,32720.000000,33400.000000,33400.000000,1216
2018-10-16,33422.000000,34220.000000,33131.398438,34153.500000,34153.500000,3886
2018-10-17,34380.000000,34600.000000,34188.601563,34589.398438,34589.398438,1932
2018-10-18,34520.000000,34800.000000,33850.000000,33911.500000,33911.500000,2390
2018-10-19,33852.000000,34540.000000,33800.000000,34020.000000,34020.000000,1865
2018-10-22,34239.000000,34929.101563,34072.000000,34800.000000,34800.000000,1026
2018-10-23,33780.000000,34220.000000,33485.000000,34100.000000,34100.000000,4351
2018-10-24,34270.000000,34270.000000,32500.000000,32872.101563,32872.101563,2370
2018-10-25,33350.000000,34885.000000,33160.000000,34720.601563,34720.601563,11889
2018-10-26,32300.000000,33016.699219,31480.000000,31715.400391,31715.400391,6411
2018-10-29,32600.000000,32600.000000,30348.000000,30476.400391,30476.400391,2893
2018-10-30,30100.000000,30595.000000,29810.000000,30553.000000,30553.000000,9720
2018-10-31,31950.000000,32900.000000,31950.000000,32550.900391,32550.900391,6587
2018-11-01,32610.000000,33603.000000,32280.500000,33565.601563,33565.601563,17508
2018-11-05,33399.000000,33399.000000,31925.000000,32500.000000,32500.000000,3747
2018-11-06,32500.000000,32800.000000,32390.000000,32420.000000,32420.000000,1503
2018-11-07,33000.000000,34825.000000,32996.000000,34775.601563,34775.601563,8081
2018-11-08,34850.000000,35724.000000,34680.000000,35290.000000,35290.000000,12532
2018-11-09,35390.000000,35390.000000,34560.000000,34588.101563,34588.101563,10403
2018-11-12,33850.000000,33850.000000,33162.199219,33450.000000,33450.000000,7212
2018-11-13,34200.000000,34200.000000,33220.000000,33460.000000,33460.000000,4548
2018-11-14,33837.000000,33837.000000,32700.000000,32700.000000,32700.000000,2211
2018-11-15,32400.000000,32900.000000,31691.000000,32640.000000,32640.000000,8765
2018-11-16,32000.000000,32411.000000,31905.000000,32221.699219,32221.699219,2866
2018-11-20,29500.000000,31209.000000,29300.000000,30559.300781,30559.300781,4062
2018-11-21,31098.599609,31098.599609,30800.000000,30808.000000,30808.000000,7110
2018-11-22,30808.000000,30808.000000,30808.000000,30808.000000,30808.000000,0
2018-11-23,31200.000000,31200.000000,30670.400391,30670.400391,30670.400391,473
2018-11-26,30671.500000,32647.000000,30671.500000,32576.900391,32576.900391,8934
2018-11-27,32365.800781,32552.000000,32045.000000,32381.599609,32381.599609,1475
2018-11-28,32900.000000,33992.000000,32800.000000,33992.000000,33992.000000,11515
2018-11-29,33700.000000,34258.300781,33590.000000,33962.000000,33962.000000,1767
2018-11-30,34400.000000,34546.601563,34215.000000,34498.601563,34498.601563,7910
2018-12-03,35300.000000,36057.000000,35300.000000,36037.898438,36037.898438,8114
2018-12-04,36050.000000,36302.800781,34200.000000,34249.000000,34249.000000,4997
2018-12-05,34249.000000,34249.000000,34249.000000,34249.000000,34249.000000,0
2018-12-06,33994.500000,34516.898438,33390.000000,34492.000000,34492.000000,12738
2018-12-07,34500.000000,34650.000000,33033.300781,33033.300781,33033.300781,4390
2018-12-10,33200.000000,33556.000000,32650.000000,33429.699219,33429.699219,7856
2018-12-11,33788.898438,33789.699219,32801.101563,33424.000000,33424.000000,3920
2018-12-13,33894.000000,33975.000000,33388.000000,33461.000000,33461.000000,2513
2018-12-14,33200.000000,33355.000000,32108.000000,32108.300781,32108.300781,3241
2018-12-17,30767.000000,31516.599609,30270.000000,30423.699219,30423.699219,3194
2018-12-18,30423.699219,31260.000000,30423.699219,31223.000000,31223.000000,406
2018-12-19,31000.000000,31580.000000,30000.000000,30185.000000,30185.000000,4780
2018-12-20,29900.000000,29920.000000,28605.000000,29103.900391,29103.900391,6204
2018-12-21,28770.000000,28770.000000,27300.000000,27410.500000,27410.500000,3712
2018-12-24,26838.000000,27500.000000,26650.000000,26812.699219,26812.699219,1999
2018-12-26,27500.000000,29100.000000,27119.800781,29051.599609,29051.599609,3962
2018-12-27,29048.000000,29048.000000,27374.000000,28653.099609,28653.099609,2183
2018-12-28,28620.000000,29803.300781,28600.000000,29300.000000,29300.000000,969
2018-12-31,29301.199219,29900.000000,29301.199219,29510.000000,29510.000000,813
2019-01-02,29020.000000,30450.000000,29020.000000,29955.000000,29955.000000,23145
2019-01-03,30148.000000,30148.000000,29445.000000,29480.000000,29480.000000,7194
2019-01-04,30009.000000,30827.199219,29930.000000,30540.000000,30540.000000,2179
2019-01-07,31000.000000,31620.000000,30790.000000,31567.199219,31567.199219,3348
2019-01-08,32250.599609,32250.599609,31418.199219,32104.199219,32104.199219,6398
2019-01-09,32104.199219,32104.199219,31790.000000,31973.400391,31973.400391,1736
2019-01-10,31407.000000,31844.000000,31297.000000,31555.599609,31555.599609,1514
2019-01-11,31630.000000,31640.000000,30000.000000,31421.599609,31421.599609,1060
2019-01-14,30790.000000,31300.000000,30730.000000,30812.400391,30812.400391,2973
2019-01-15,31239.900391,31942.199219,31230.000000,31779.400391,31779.400391,5048
2019-01-16,31947.000000,32295.000000,31806.500000,31879.400391,31879.400391,1585
2019-01-17,32020.000000,32220.000000,32020.000000,32207.500000,32207.500000,922
2019-01-18,32500.000000,33000.000000,32333.300781,32410.500000,32410.500000,1955
2019-01-21,32510.199219,32750.000000,32510.199219,32750.000000,32750.000000,24
2019-01-22,31940.000000,31940.000000,30900.000000,31201.500000,31201.500000,4892
2019-01-23,31564.500000,31680.000000,30805.500000,31228.599609,31228.599609,1017
2019-01-24,31340.000000,31497.000000,31000.000000,31476.099609,31476.099609,465
2019-01-25,31612.699219,31840.199219,31612.699219,31840.199219,31840.199219,1633
2019-01-28,31300.000000,31300.000000,30800.000000,31123.699219,31123.699219,2604
2019-01-29,30942.000000,30942.000000,30270.000000,30290.800781,30290.800781,1128
2019-01-30,31087.000000,31958.900391,31087.000000,31897.099609,31897.099609,2690
2019-01-31,32200.000000,33065.000000,32160.000000,32770.601563,32770.601563,6186
2019-02-01,31305.000000,31949.000000,31000.000000,31017.300781,31017.300781,4489
2019-02-05,31615.000000,31729.000000,31400.000000,31602.199219,31602.199219,1725
2019-02-06,31999.199219,31999.199219,31220.000000,31240.000000,31240.000000,6778
2019-02-07,30704.000000,30800.000000,30480.000000,30771.500000,30771.500000,1237
2019-02-08,30191.000000,30248.699219,29980.000000,30217.599609,30217.599609,1686
2019-02-11,30656.000000,30780.000000,30573.000000,30778.699219,30778.699219,2299
2019-02-12,30775.000000,31570.000000,30775.000000,31551.900391,31551.900391,1802
2019-02-13,31621.000000,32100.000000,31621.000000,31800.000000,31800.000000,1631
2019-02-14,31380.000000,31595.000000,31265.000000,31265.000000,31265.000000,1006
2019-02-15,31310.800781,31400.000000,30909.000000,30922.400391,30922.400391,603
2019-02-18,31000.000000,31000.000000,31000.000000,31000.000000,31000.000000,34
2019-02-19,31100.000000,31300.000000,31100.000000,31150.000000,31150.000000,781
2019-02-20,31300.000000,31320.000000,30947.699219,31170.000000,31170.000000,1218
2019-02-21,31165.000000,31270.000000,30944.599609,31145.900391,31145.900391,831
2019-02-22,31230.000000,31236.400391,31125.000000,31226.500000,31226.500000,282
2019-02-25,31501.099609,31501.099609,31240.000000,31325.000000,31325.000000,673
2019-02-26,31105.000000,31436.099609,31046.599609,31355.699219,31355.699219,339
2019-02-27,31260.000000,31500.000000,31060.000000,31440.000000,31440.000000,1571
2019-02-28,31500.000000,31792.000000,31200.000000,31504.800781,31504.800781,986
2019-03-01,31880.000000,32295.000000,31880.000000,32191.599609,32191.599609,4183
2019-03-04,32583.400391,33000.000000,32350.000000,32701.000000,32701.000000,1455
2019-03-05,32537.500000,32860.000000,32537.500000,32842.898438,32842.898438,1464
2019-03-06,32540.000000,32570.000000,32303.500000,32338.699219,32338.699219,878
2019-03-07,32172.000000,32337.000000,31740.000000,31814.800781,31814.800781,1225
2019-03-08,31500.000000,31650.000000,31000.000000,31595.300781,31595.300781,1428
2019-03-11,31750.000000,32432.099609,31750.000000,32432.099609,32432.099609,1057
2019-03-12,32345.000000,32470.000000,32192.199219,32332.300781,32332.300781,814
2019-03-13,32400.000000,32850.000000,32400.000000,32697.099609,32697.099609,877
2019-03-14,32780.000000,32819.500000,32600.000000,32622.000000,32622.000000,428
2019-03-15,32722.000000,33000.000000,32560.500000,32824.398438,32824.398438,1580
2019-03-19,33290.000000,33885.000000,33290.000000,33439.300781,33439.300781,9666
2019-03-20,33000.000000,33800.000000,33000.000000,33775.800781,33775.800781,2608
2019-03-21,33720.000000,34440.000000,33720.000000,34412.300781,34412.300781,7170
2019-03-22,34297.000000,34440.000000,33608.300781,33768.000000,33768.000000,2695
2019-03-25,33470.000000,33850.000000,33350.000000,33850.000000,33850.000000,449
2019-03-26,34170.000000,34360.000000,33953.000000,33953.000000,33953.000000,1371
2019-03-27,34303.000000,34500.000000,33704.000000,34000.000000,34000.000000,1936
2019-03-28,34200.000000,34450.000000,34023.101563,34337.500000,34337.500000,401
2019-03-29,34500.000000,34619.000000,34429.800781,34526.699219,34526.699219,1242
2019-04-01,34680.000000,34830.000000,34648.898438,34819.800781,34819.800781,9666
2019-04-02,34800.000000,34949.000000,34785.000000,34865.699219,34865.699219,1371
2019-04-03,34990.000000,35090.000000,34900.000000,34959.800781,34959.800781,2571
2019-04-04,34959.000000,35097.000000,34679.000000,34778.000000,34778.000000,776
2019-04-05,34939.300781,35049.000000,34897.000000,35049.000000,35049.000000,1653
2019-04-08,34700.000000,35080.000000,34690.000000,35080.000000,35080.000000,980
2019-04-09,35050.000000,35062.000000,34762.000000,34805.000000,34805.000000,888
2019-04-10,34584.898438,34796.000000,34450.800781,34796.000000,34796.000000,669
2019-04-11,34903.000000,34903.000000,34700.000000,34700.000000,34700.000000,428
2019-04-12,34666.199219,34719.000000,34600.000000,34600.000000,34600.000000,1968
2019-04-15,34380.000000,34835.000000,34375.000000,34760.000000,34760.000000,430
2019-04-16,35257.601563,35334.699219,35219.000000,35257.398438,35257.398438,1851
2019-04-17,35213.000000,35250.000000,35017.000000,35066.000000,35066.000000,423
2019-04-22,34834.601563,35586.000000,34834.601563,35554.000000,35554.000000,1447
2019-04-23,35820.101563,36559.000000,35760.000000,36296.101563,36296.101563,3721
2019-04-24,36500.000000,36644.800781,36285.601563,36334.101563,36334.101563,2935
2019-04-25,36700.000000,36750.000000,36315.000000,36345.398438,36345.398438,3801
2019-04-26,36599.898438,36956.000000,36000.000000,36916.898438,36916.898438,4137
2019-04-29,37000.000000,37067.101563,36815.000000,36842.101563,36842.101563,2629
2019-04-30,36700.000000,36700.000000,36310.000000,36428.101563,36428.101563,4742
2019-05-02,36417.000000,36517.000000,36075.000000,36177.000000,36177.000000,1166
2019-05-03,37206.500000,37341.898438,36915.898438,37173.000000,37173.000000,3082
2019-05-06,36400.000000,37099.000000,36400.000000,37011.101563,37011.101563,2690
2019-05-07,37081.000000,37081.000000,36273.000000,36534.398438,36534.398438,2626
2019-05-08,36800.000000,36878.000000,36575.000000,36878.000000,36878.000000,1179
2019-05-09,36451.000000,36625.101563,36236.000000,36517.300781,36517.300781,3564
2019-05-10,36294.000000,36500.000000,35600.000000,36325.000000,36325.000000,6785
2019-05-13,35669.898438,35669.898438,34814.500000,35000.101563,35000.101563,2653
2019-05-14,35215.000000,35457.000000,35028.000000,35335.500000,35335.500000,1887
2019-05-15,35324.898438,35695.000000,35230.000000,35695.000000,35695.000000,356
2019-05-16,35998.000000,36560.000000,35998.000000,36430.000000,36430.000000,1013
2019-05-17,36375.000000,36500.000000,36020.000000,36020.000000,36020.000000,763
2019-05-20,35355.000000,35565.101563,35333.300781,35520.601563,35520.601563,489
2019-05-21,35860.898438,35860.898438,35200.000000,35350.000000,35350.000000,545
2019-05-22,35270.000000,35462.601563,35257.500000,35462.601563,35462.601563,124
2019-05-23,35066.898438,35066.898438,34360.000000,34520.000000,34520.000000,810
2019-05-24,35062.800781,35062.800781,34649.000000,34649.000000,34649.000000,298
2019-05-27,34649.000000,34649.000000,34649.000000,34649.000000,34649.000000,0
2019-05-28,35192.000000,35500.000000,35170.000000,35170.000000,35170.000000,631
2019-05-29,35015.199219,35034.000000,34675.000000,34844.101563,34844.101563,822
